# Generated by get-clean-log.py ($Revision: 0.1$) on Tue February 20, 2007, at 09:48:14 PM 
# Authors: Alexandru Iosup and Mathieu Jan ({A.Iosup|M.Jan} at tudelft.nl)

# Format: JobID<TAB>StartTime<TAB>StopTime

100052	1099400065	1099400067
100053	1099400063	-1
100054	1099400064	-1
100055	1099400071	1099400072
100056	1099400095	1099400097
100057	1099400093	-1
100058	1099400095	-1
100059	1099400100	1099400102
100060	1099400106	1099400108
100061	1099400107	1099400109
100062	1099400224	1099400226
100063	1099400222	-1
100064	1099400223	-1
100065	1099400230	1099400232
100066	1099400262	1099400264
100067	1099400261	-1
100068	1099400263	-1
100069	1099400267	1099400269
100070	1099400275	1099400277
100071	1099400279	1099400281
100072	1099400305	1099400307
100073	1099400304	-1
100074	1099400306	-1
100075	1099400310	1099400312
100076	1099400352	1099400354
100077	1099400350	-1
100078	1099400352	-1
100079	1099400357	1099400358
100080	1099400433	1099400435
100081	1099400431	-1
100082	1099400433	-1
100083	1099400438	1099400439
100084	1099400500	1099400501
100085	1099400498	-1
100086	1099400500	-1
100087	1099400504	1099400506
100089	1099401114	1099401116
100090	1099401112	-1
100091	1099401114	-1
100092	1099401120	1099401122
100093	1099401126	1099401209
100094	1099401140	1099401142
100095	1099401139	-1
100096	1099401141	-1
100097	1099401159	1099401240
100099	1099401183	1099401270
100100	1099401187	1099401270
100101	1099401239	1099401302
100102	1099401268	1099401335
100103	1099401517	1099401599
100104	1099401521	1099401599
100105	1099401567	1099401636
100106	1099401613	1099401692
100107	1099401653	1099401724
101020	1100246546	1100289775
101176	1100505600	-1
101177	1100505600	-1
101178	1100430170	1100452773
101179	1100277020	1100287822
101226	1100592137	1100635372
101227	1100453400	-1
101228	1100453400	-1
101229	1100453400	-1
101230	1100453400	-1
101231	1100453400	-1
101232	1100453566	1100457314
101233	1100457600	-1
101234	1100457600	-1
101235	1100457600	-1
101236	1100457769	1100463661
101237	1100464200	-1
101238	1100464363	1100550114
101252	1100678400	-1
101253	1100678400	-1
101254	1100678400	-1
101255	1100678400	-1
101257	1100678400	-1
101258	1100678400	-1
101260	1100588400	-1
101261	1100636100	-1
101262	1100636100	-1
101263	1100636259	1100677708
101264	1100678400	-1
101265	1100678569	1100766768
101268	1100556600	-1
101269	1100556737	1100591569
101296	1100588400	-1
101297	1100588400	-1
101298	1100588400	-1
101301	1100588400	-1
101302	1100584800	-1
101303	1100586600	-1
101304	1100673000	-1
101305	1100674808	1100677510
101334	1100464200	-1
101335	1100766600	-1
101336	1100766600	-1
101337	1100766754	1100860385
101344	1101369600	-1
101345	1101110400	-1
101346	1101110400	-1
101347	1101110400	-1
101348	1101110400	-1
101349	1101196800	-1
101350	1101110400	-1
101351	1101110400	-1
101352	1101110400	-1
101353	1101110492	1101283307
101354	1101369600	-1
101382	1100887200	-1
101383	1100887200	-1
101384	1100887200	-1
101385	1100887317	1100906055
101386	1101139284	1101189705
101387	1101225600	-1
101389	1100860800	-1
101390	1100860800	-1
101391	1100860907	1100879763
101424	1100906506	1101014540
101452	1101027839	1101089640
101544	1101204000	-1
101545	1101204000	-1
101546	1101204104	1101299186
101597	1101369600	-1
101598	1101369600	-1
101599	1101369600	-1
101600	1101369600	-1
101601	1101369600	-1
101602	1101369600	-1
101603	1101369600	-1
101604	1101369600	-1
101605	1101369600	-1
101606	1101369600	-1
101607	1101369600	-1
101608	1101369600	-1
101609	1101369600	-1
101610	1101369600	-1
101611	1101369600	-1
101612	1101369600	-1
101613	1101370109	1101456584
101614	1101225645	-1
101615	1101225645	-1
101616	1101225645	-1
101735	1101341556	1101345206
101736	1101345300	-1
101737	1101345501	1101349127
101738	1101349393	1101360234
101756	1101488400	-1
101757	1101488566	1101661409
101758	1101488431	1101661244
101763	1103180400	-1
101768	1103180455	1103310056
101789	1101475806	-1
101790	1101476114	1101484033
101837	1101661380	-1
101838	1101661500	-1
101839	1101661800	-1
101840	1101661500	-1
101841	1101661500	-1
101883	1101844251	-1
101884	1101844251	-1
101889	1101733200	-1
101890	1101733200	-1
101891	1101733200	-1
101892	1101736800	-1
101893	1101737040	-1
101894	1101733440	-1
101895	1101733440	-1
101896	1101733440	-1
101897	1101733440	-1
101898	1101733440	-1
101899	1101733320	-1
101900	1101733320	-1
101902	1101733320	-1
101903	1101733377	1101747489
101904	1101733320	-1
101906	1101816000	-1
101907	1101816000	-1
101908	1101816000	-1
